sample_id,grid_id,state,date,latitude,longitude,label,sample_type,rain_1d_mm,rain_3d_mm,rain_7d_mm,rain_14d_mm,rain_30d_mm,rain_max_1h_mm,rain_max_24h_mm,soil_moisture_surface,soil_moisture_root,soil_moisture_7d_mean,elevation_m,slope_degrees,aspect_degrees,ndvi,ndmi,month_sin,month_cos,aspect_sin,aspect_cos,sensor_soil_moisture,sensor_observed,soil_moisture_best,first_ingested_at,last_updated_at
S0004252,ASS_27.16682_93.91185,Assam,2016-03-31,27.16681555337311,93.91184658981165,0,background_control,6.03,15.920000000000002,32.03,47.66,87.25,,15.54,0.64,0.6,0.6128571428571429,106.0760498046875,2.5400293768055087,349.46108519202096,,,1.0,6.123233995736766e-17,-0.18290330181019207,0.9831309079603437,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004253,ASS_27.38694_94.53743,Assam,2016-03-31,27.38693585972926,94.53743217864587,0,background_control,5.48,13.27,24.9,47.8,106.96999999999998,,17.97,0.63,0.61,0.6085714285714285,93.96827697753906,0.3445779557019284,129.27492765078478,,,1.0,6.123233995736766e-17,0.7741172999580233,-0.6330421833540794,,0,0.63,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004254,MAN_23.91633_94.09677,Manipur,2016-03-31,23.916334103964303,94.09677154364607,0,background_control,4.78,18.060000000000002,21.450000000000003,35.26,39.52,,8.8,0.54,0.49,0.4228571428571429,816.2662963867188,27.454528419300665,319.3829989672596,,,1.0,6.123233995736766e-17,-0.6509994826313396,0.7590781735853879,,0,0.54,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004255,MAN_23.96091_93.89286,Manipur,2016-03-31,23.960912656613417,93.89286205702646,0,background_control,6.38,23.97,26.87,47.24,51.74,,9.18,0.58,0.52,0.4885714285714286,2155.224609375,14.955686728844755,20.16714107598716,,,1.0,6.123233995736766e-17,0.3447599198621886,0.9386908956928353,,0,0.58,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004256,MAN_25.28465_93.82622,Manipur,2016-03-31,25.284653040346207,93.82621555970356,0,background_control,7.65,17.810000000000002,24.08,33.72,45.93,,7.65,0.68,0.63,0.62,1985.6649169921875,17.05926411388403,349.72836541437954,,,1.0,6.123233995736766e-17,-0.17831510138219012,0.9839734369478982,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004257,MEG_25.43083_90.50000,Meghalaya,2016-03-31,25.430825877261586,90.5,0,background_control,32.89,39.46,86.02000000000001,99.28999999999999,100.17999999999999,,42.74,0.69,0.63,0.5785714285714285,668.8751831054688,25.08086527372379,215.0891698147087,,,1.0,6.123233995736766e-17,-0.5748505931553365,-0.8182583916764666,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004258,MEG_25.43238_89.91664,Meghalaya,2016-03-31,25.432379089797916,89.9166400189115,0,background_control,25.54,30.509999999999998,72.92,84.13,85.28999999999999,,35.45,0.56,0.48,0.45,93.05282592773438,14.570348212477434,264.27977034051145,,,1.0,6.123233995736766e-17,-0.9950204407017901,-0.09967107195979868,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004259,MEG_25.46472_91.50000,Meghalaya,2016-03-31,25.464722977570478,91.5,0,background_control,28.37,36.3,84.05,102.31,104.28,,40.25,0.78,0.7,0.7057142857142857,1645.0040283203125,17.428620608230343,297.00957546652336,,,1.0,6.123233995736766e-17,-0.8909306393015411,0.45413940145482545,,0,0.78,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004260,MEG_25.51468_92.30849,Meghalaya,2016-03-31,25.51467988018599,92.30848944748759,0,background_control,15.56,22.82,50.56,67.42999999999999,72.27,,22.46,0.75,0.69,0.6914285714285714,1337.21337890625,7.043994975896452,202.44392070938326,,,1.0,6.123233995736766e-17,-0.3817789852408783,-0.9242536483176278,,0,0.75,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004261,MEG_26.03916_92.16823,Meghalaya,2016-03-31,26.039159319673306,92.16823246632546,0,background_control,21.59,25.12,62.61,69.01,70.54,,35.45,0.74,0.66,0.6557142857142857,358.4960021972656,25.421445141656065,134.15803278568603,,,1.0,6.123233995736766e-17,0.717421065072619,-0.6966398031910529,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004262,MIZ_22.50001_92.77362,Mizoram,2016-03-31,22.500011656650834,92.77361565119583,0,background_control,14.35,41.51,47.18,77.44999999999999,77.61999999999999,,26.13,0.55,0.49,0.48000000000000004,142.84812927246094,14.25590950808283,88.80022908871706,,,1.0,6.123233995736766e-17,0.9997807672020285,0.020938422407702568,,0,0.55,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004263,MIZ_22.52844_93.05343,Mizoram,2016-03-31,22.52844073368008,93.05343494989413,0,background_control,9.87,23.439999999999998,33.26,49.94,50.12,,11.47,0.56,0.5,0.48857142857142855,1031.376953125,34.987850070299984,335.2077019769073,,,1.0,6.123233995736766e-17,-0.41933005080000496,0.9078338551167087,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004264,MIZ_24.05569_93.04875,Mizoram,2016-03-31,24.055685625175393,93.0487472035463,0,background_control,8.52,28.45,37.989999999999995,70.09,76.11999999999999,,12.78,0.6,0.55,0.5242857142857144,863.9959716796875,33.41924935907834,289.49727439137627,,,1.0,6.123233995736766e-17,-0.9426573694998092,0.33376201660419696,,0,0.6,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004265,NAG_25.59931_93.69978,Nagaland,2016-03-31,25.599314528922555,93.69977512499655,0,background_control,7.65,17.810000000000002,24.08,33.72,45.93,,7.65,0.68,0.63,0.62,476.496337890625,11.676354899261112,342.70561491372354,,,1.0,6.123233995736766e-17,-0.29728130730255875,0.9547899372786046,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004266,NAG_25.72341_94.49837,Nagaland,2016-03-31,25.723406881557672,94.49837019820876,0,background_control,6.51,18.21,23.380000000000003,34.589999999999996,49.29,,6.71,0.74,0.68,0.6857142857142858,929.335205078125,31.682612402951214,351.276918678434,,,1.0,6.123233995736766e-17,-0.15165901783904642,0.9884328719281325,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004267,NAG_25.86296_95.00695,Nagaland,2016-03-31,25.862956168229278,95.00695419206457,0,background_control,4.29,15.829999999999998,24.339999999999996,38.77,65.02000000000001,,8.39,0.77,0.74,0.7471428571428572,2630.141357421875,12.386085180851003,135.6817447064579,0.508585445625511,0.25831202046035806,1.0,6.123233995736766e-17,0.698643280401925,-0.715470171809585,,0,0.77,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004268,NAG_26.47325_94.66003,Nagaland,2016-03-31,26.473246568355727,94.66003217037962,0,background_control,7.1,17.909999999999997,26.519999999999996,41.8,75.53999999999999,,9.52,0.72,0.66,0.6785714285714285,697.338134765625,30.74700900648325,62.09030368116356,,,1.0,6.123233995736766e-17,0.8836864284129394,0.4680793695932165,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004269,NAG_26.50039_95.04981,Nagaland,2016-03-31,26.500386961324374,95.04981360680857,0,background_control,6.34,16.84,25.02,42.8,80.39999999999999,,11.5,0.78,0.72,0.75,1431.083984375,29.546120053382666,117.98333419803498,,,1.0,6.123233995736766e-17,0.8830841121618577,-0.4692147172108986,,0,0.78,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004270,SIK_27.53992_88.41733,Sikkim,2016-03-31,27.53992398454492,88.41732795674149,0,background_control,9.29,17.88,26.05,31.4,51.21000000000001,,9.29,0.64,0.61,0.6071428571428571,2356.464599609375,36.86390818046891,142.93558051389124,,,1.0,6.123233995736766e-17,0.6027125741470054,-0.7979583654333667,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004271,TRI_23.82175_92.14026,Tripura,2016-03-31,23.821751396326462,92.14025994031371,0,background_control,13.04,39.63,64.83,86.32,94.11000000000001,,25.19,0.56,0.51,0.4928571428571429,210.22779846191406,32.71742807051387,276.39382195837817,0.21677398051840846,0.07772172259998537,1.0,6.123233995736766e-17,-0.9937799327626915,0.11136177637852392,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004272,TRI_24.26443_92.10589,Tripura,2016-03-31,24.264431746654314,92.10588750654011,0,background_control,18.38,37.43,77.21,107.11999999999999,114.80999999999999,,39.57,0.59,0.54,0.5085714285714286,80.36682891845703,6.868604077764689,69.70673669809042,0.000772916988715412,0.08831110613022526,1.0,6.123233995736766e-17,0.9379297199771072,0.346825374480682,,0,0.59,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004273,ARU_26.94504_92.27211,Arunachal Pradesh,2016-04-07,26.945037056773057,92.27210612350862,0,background_control,5.1,26.4,36.53,70.13,76.33999999999999,,25.51,0.64,0.59,0.6285714285714284,503.1544494628906,9.372192845927497,176.36285392169566,,,0.8660254037844387,-0.49999999999999983,0.06343754834439624,-0.9979858102498514,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004274,ARU_26.95669_93.14977,Arunachal Pradesh,2016-04-07,26.956694018457473,93.14976906295087,0,background_control,6.18,20.58,25.42,60.46999999999999,74.21000000000001,,21.34,0.57,0.55,0.5657142857142857,182.16392517089844,2.4069501319943964,40.82638035730076,,,0.8660254037844387,-0.49999999999999983,0.6537690734800777,0.756694124835789,,0,0.57,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004275,ARU_27.56784_96.45341,Arunachal Pradesh,2016-04-07,27.567844874071163,96.45340528813233,0,background_control,25.48,72.65,74.28,93.51,147.74,,33.99,0.81,0.72,0.7257142857142858,750.3697509765625,8.563392401144776,175.63810157009618,,,0.8660254037844387,-0.49999999999999983,0.07605597327733102,-0.9971035497524006,,0,0.81,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004276,ARU_27.61909_92.50000,Arunachal Pradesh,2016-04-07,27.619090461843506,92.5,0,background_control,3.37,14.740000000000002,20.67,42.10999999999999,47.19,,14.04,0.71,0.69,0.7057142857142856,2950.288330078125,18.306068675624974,236.82579265076697,,,0.8660254037844387,-0.49999999999999983,-0.8370107233831756,-0.5471864846115746,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004277,ARU_27.66640_93.50000,Arunachal Pradesh,2016-04-07,27.666403549395973,93.5,0,background_control,12.83,40.82,42.809999999999995,71.62,101.52999999999999,,22.43,0.74,0.69,0.7085714285714285,1917.9014892578125,13.350329024116382,227.1393479507944,,,0.8660254037844387,-0.49999999999999983,-0.7330102119454871,-0.6802176336905947,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004278,ARU_27.66668_94.36008,Arunachal Pradesh,2016-04-07,27.666676186984134,94.36008060632957,0,background_control,18.53,56.120000000000005,57.650000000000006,82.55,125.77,,28.53,0.7,0.64,0.6271428571428571,658.5995483398438,23.439107805984364,252.08896199666452,,,0.8660254037844387,-0.49999999999999983,-0.9515351741220844,-0.3075399362821916,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004279,ARU_27.85186_97.09765,Arunachal Pradesh,2016-04-07,27.85186130388809,97.09764501143306,0,background_control,20.98,59.989999999999995,61.019999999999996,83.7,132.52999999999997,,30.57,0.85,0.82,0.8042857142857143,2935.28125,39.16718187531672,109.87485566441615,,,0.8660254037844387,-0.49999999999999983,0.9404374125174781,-0.3399668706468774,,0,0.85,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004280,ARU_28.13329_92.85102,Arunachal Pradesh,2016-04-07,28.133293183346048,92.85101528722387,0,background_control,4.77,15.73,17.82,32.790000000000006,43.510000000000005,,8.72,0.7,0.67,0.6885714285714287,5143.36181640625,35.404651562629766,305.69533284734007,,,0.8660254037844387,-0.49999999999999983,-0.8121310578194025,0.5834750593856932,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004281,ARU_28.18175_97.17837,Arunachal Pradesh,2016-04-07,28.181746389964097,97.17836655063724,0,background_control,20.98,59.989999999999995,61.019999999999996,83.7,132.52999999999997,,30.57,0.85,0.82,0.8042857142857143,3597.5185546875,41.73443823588825,94.88967271560017,,,0.8660254037844387,-0.49999999999999983,0.9963606759892221,-0.08523733537775807,,0,0.85,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004282,ARU_28.38554_94.50000,Arunachal Pradesh,2016-04-07,28.385541906054343,94.5,0,background_control,16.2,45.69,46.41,59.81999999999999,87.97,,24.55,0.76,0.72,0.7242857142857143,2571.06005859375,33.50270484757691,197.68469668095713,,,0.8660254037844387,-0.49999999999999983,-0.30377860058142053,-0.9527426524664432,,0,0.76,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004283,ARU_28.38885_93.61436,Arunachal Pradesh,2016-04-07,28.388853336410442,93.6143576142602,0,background_control,8.1,25.6,26.72,37.61,54.410000000000004,,13.97,0.75,0.71,0.7285714285714285,2263.673095703125,44.335634400985626,94.65876655992014,,,0.8660254037844387,-0.49999999999999983,0.9966960965380269,-0.08122124811808906,,0,0.75,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004284,ARU_29.17276_94.58305,Arunachal Pradesh,2016-04-07,29.172760687559027,94.58304979180528,0,background_control,8.12,23.21,23.59,30.239999999999995,46.14999999999999,,12.76,0.72,0.69,0.7014285714285713,4518.39306640625,30.95279690728611,244.2802584546583,,,0.8660254037844387,-0.49999999999999983,-0.9009275484469703,-0.4339695294019292,,0,0.72,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004285,ARU_29.20107_95.77035,Arunachal Pradesh,2016-04-07,29.201074058536896,95.77034724921077,0,background_control,12.93,31.39,31.68,38.7,57.44,,16.36,0.74,0.7,0.7014285714285714,3738.98681640625,25.877082395764386,221.59010434502326,,,0.8660254037844387,-0.49999999999999983,-0.6637970492255678,-0.747912747210147,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004286,ARU_29.23082_96.12554,Arunachal Pradesh,2016-04-07,29.23081610666449,96.12554113055018,0,background_control,13.75,32.1,32.47,40.33,60.099999999999994,,13.75,0.76,0.71,0.7285714285714285,3464.66943359375,8.179461393854096,286.4079730019738,,,0.8660254037844387,-0.49999999999999983,-0.9592746759882897,0.2824749475751108,,0,0.76,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004287,ASS_24.70098_93.04128,Assam,2016-04-07,24.700979544202536,93.04128344645696,0,background_control,5.84,43.230000000000004,101.93,140.69000000000003,180.84,,39.11,0.67,0.65,0.6442857142857142,146.80624389648438,31.086777730874573,285.3308388955387,,,0.8660254037844387,-0.49999999999999983,-0.9644152516469768,0.2643921753583082,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004288,ASS_25.49997_93.18353,Assam,2016-04-07,25.49996522582478,93.18352637882361,0,background_control,7.67,28.9,45.99,76.28999999999999,92.64999999999999,,16.74,0.7,0.67,0.6828571428571429,219.3251190185547,2.7207275805503057,296.3179834333766,,,0.8660254037844387,-0.49999999999999983,-0.8963473194180228,0.44335254930148427,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004289,ASS_25.73309_89.86083,Assam,2016-04-07,25.7330936449617,89.860825823689,0,background_control,0.51,20.360000000000003,49.55,122.47,134.49,,35.45,0.52,0.54,0.5428571428571428,20.5,0.0,0.0,,,0.8660254037844387,-0.49999999999999983,0.0,1.0,,0,0.52,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004290,ASS_25.86133_91.33825,Assam,2016-04-07,25.861326240364143,91.33824656205246,0,background_control,6.6,47.85,61.080000000000005,126.76,133.72,,37.07,0.69,0.64,0.6714285714285714,125.00724792480469,15.047435499894785,48.002259560034986,,,0.8660254037844387,-0.49999999999999983,0.7431712132441382,0.6691012986127255,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004291,ASS_25.92252_90.04280,Assam,2016-04-07,25.92252109996218,90.04280371540271,0,background_control,1.36,36.269999999999996,62.00999999999999,142.26000000000005,155.62,,42.94,0.55,0.53,0.5785714285714286,27.9913272857666,0.20014931101926053,286.73168176868285,,,0.8660254037844387,-0.49999999999999983,-0.9576634520864123,0.28789010496704437,,0,0.55,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004292,ASS_26.36856_89.91296,Assam,2016-04-07,26.36855760147769,89.91295584635769,0,background_control,2.43,46.82,62.410000000000004,144.24,156.94000000000003,,43.05,0.57,0.54,0.5885714285714286,41.04375457763672,1.2593522886167623,327.08091100946217,,,0.8660254037844387,-0.49999999999999983,-0.543454152369407,0.8394388508238402,,0,0.57,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004293,ASS_26.37148_90.50000,Assam,2016-04-07,26.371482980908013,90.5,0,background_control,6.2,61.69,84.63,156.01999999999998,165.70999999999998,,46.21,0.67,0.63,0.6728571428571428,44.42151641845703,0.2625799958011376,140.04533608732208,,,0.8660254037844387,-0.49999999999999983,0.6421812651401089,-0.7665528179473671,,0,0.67,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004294,ASS_26.45006_91.50000,Assam,2016-04-07,26.450059087754227,91.5,0,background_control,10.16,68.59,91.41999999999999,143.79999999999998,148.66,,41.07,0.68,0.63,0.6614285714285714,57.1220817565918,4.4461735466635455,2.490509520453429,,,0.8660254037844387,-0.49999999999999983,0.04345390430471427,0.9990554329969267,,0,0.68,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004295,ASS_26.46251_92.50000,Assam,2016-04-07,26.46250563817256,92.5,0,background_control,7.54,31.729999999999997,42.76,79.08000000000001,84.39,,28.08,0.56,0.56,0.5428571428571428,58.42420959472656,0.5665853608405763,103.32663708539735,,,0.8660254037844387,-0.49999999999999983,0.9730718163741756,-0.2305021478821023,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004296,ASS_26.53414_93.50000,Assam,2016-04-07,26.534137964109377,93.5,0,background_control,4.84,17.880000000000003,21.07,50.540000000000006,72.22,,12.92,0.59,0.58,0.5857142857142856,175.15724182128906,15.509975511280814,5.3726313691009295,,,0.8660254037844387,-0.49999999999999983,0.09363274980768627,0.9956068039961615,,0,0.59,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004297,ASS_26.57756_94.20660,Assam,2016-04-07,26.577555236292792,94.20659942030144,0,background_control,6.87,24.94,28.7,55.22,86.05,,12.47,0.7,0.66,0.6828571428571429,96.64303588867188,0.7638336362768414,131.65359338893597,,,0.8660254037844387,-0.49999999999999983,0.7471767394234288,-0.6646253982993531,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004298,ASS_27.16682_93.91185,Assam,2016-04-07,27.16681555337311,93.91184658981165,0,background_control,9.17,30.340000000000003,32.690000000000005,64.72,92.57999999999998,,16.96,0.64,0.6,0.6157142857142857,106.0760498046875,2.5400293768055087,349.46108519202096,,,0.8660254037844387,-0.49999999999999983,-0.18290330181019207,0.9831309079603437,,0,0.64,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004299,ASS_27.38694_94.53743,Assam,2016-04-07,27.38693585972926,94.53743217864587,0,background_control,18.53,56.120000000000005,57.650000000000006,82.55,125.77,,28.53,0.7,0.64,0.6271428571428571,93.96827697753906,0.3445779557019284,129.27492765078478,,,0.8660254037844387,-0.49999999999999983,0.7741172999580233,-0.6330421833540794,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004300,MAN_23.91633_94.09677,Manipur,2016-04-07,23.916334103964303,94.09677154364607,0,background_control,2.25,9.07,25.15,46.6,64.36,,8.8,0.48,0.5,0.5028571428571429,816.2662963867188,27.454528419300665,319.3829989672596,,,0.8660254037844387,-0.49999999999999983,-0.6509994826313396,0.7590781735853879,,0,0.48,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004301,MAN_23.96091_93.89286,Manipur,2016-04-07,23.960912656613417,93.89286205702646,0,background_control,2.56,14.89,41.78000000000001,68.65,93.21,,12.48,0.53,0.55,0.5514285714285715,2155.224609375,14.955686728844755,20.16714107598716,,,0.8660254037844387,-0.49999999999999983,0.3447599198621886,0.9386908956928353,,0,0.53,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004302,MAN_24.50063_94.21625,Manipur,2016-04-07,24.500627572659056,94.21625063000734,0,background_control,3.1,12.09,29.240000000000002,54.849999999999994,75.72999999999999,,10.52,0.52,0.53,0.5371428571428571,979.6470336914062,23.956972704496778,271.05417166098556,,,0.8660254037844387,-0.49999999999999983,-0.9998307474727339,0.018397728341134217,,0,0.52,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004303,MAN_25.28465_93.82622,Manipur,2016-04-07,25.284653040346207,93.82621555970356,0,background_control,4.15,15.76,26.18,50.26,68.15,,9.33,0.65,0.63,0.65,1985.6649169921875,17.05926411388403,349.72836541437954,,,0.8660254037844387,-0.49999999999999983,-0.17831510138219012,0.9839734369478982,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004304,MEG_25.43083_90.50000,Meghalaya,2016-04-07,25.430825877261586,90.5,0,background_control,2.21,35.96,64.91,150.93,164.48,,42.74,0.69,0.69,0.6857142857142856,668.8751831054688,25.08086527372379,215.0891698147087,,,0.8660254037844387,-0.49999999999999983,-0.5748505931553365,-0.8182583916764666,,0,0.69,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004305,MEG_25.51468_92.30849,Meghalaya,2016-04-07,25.51467988018599,92.30848944748759,0,background_control,16.0,60.68,86.38,136.94,155.99,,34.61,0.79,0.75,0.7514285714285714,1337.21337890625,7.043994975896452,202.44392070938326,,,0.8660254037844387,-0.49999999999999983,-0.3817789852408783,-0.9242536483176278,,0,0.79,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004306,MEG_26.03916_92.16823,Meghalaya,2016-04-07,26.039159319673306,92.16823246632546,0,background_control,7.93,47.85,60.18,122.78999999999999,129.32999999999998,,35.45,0.74,0.69,0.7157142857142856,358.4960021972656,25.421445141656065,134.15803278568603,,,0.8660254037844387,-0.49999999999999983,0.717421065072619,-0.6966398031910529,,0,0.74,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004307,MIZ_22.50001_92.77362,Mizoram,2016-04-07,22.500011656650834,92.77361565119583,0,background_control,0.01,2.0599999999999996,13.770000000000001,60.949999999999996,91.31999999999998,,26.13,0.46,0.49,0.5,142.84812927246094,14.25590950808283,88.80022908871706,,,0.8660254037844387,-0.49999999999999983,0.9997807672020285,0.020938422407702568,,0,0.46,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004308,MIZ_22.52844_93.05343,Mizoram,2016-04-07,22.52844073368008,93.05343494989413,0,background_control,0.03,2.4,8.319999999999999,41.58,58.410000000000004,,11.47,0.47,0.5,0.4971428571428572,1031.376953125,34.987850070299984,335.2077019769073,,,0.8660254037844387,-0.49999999999999983,-0.41933005080000496,0.9078338551167087,,0,0.47,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004309,MIZ_23.49961_93.19722,Mizoram,2016-04-07,23.499613334827238,93.19721938657221,0,background_control,1.0,14.46,51.339999999999996,87.63000000000001,115.21999999999998,,19.36,0.56,0.58,0.5885714285714286,1094.6815185546875,28.72035951803062,261.72295975430256,,,0.8660254037844387,-0.49999999999999983,-0.9895835565132072,-0.14395966337371102,,0,0.56,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004310,MIZ_24.05569_93.04875,Mizoram,2016-04-07,24.055685625175393,93.0487472035463,0,background_control,2.55,28.23,84.92,122.91000000000001,159.95000000000002,,25.73,0.62,0.64,0.6357142857142858,863.9959716796875,33.41924935907834,289.49727439137627,,,0.8660254037844387,-0.49999999999999983,-0.9426573694998092,0.33376201660419696,,0,0.62,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004311,NAG_25.59931_93.69978,Nagaland,2016-04-07,25.599314528922555,93.69977512499655,0,background_control,4.15,15.76,26.18,50.26,68.15,,9.33,0.65,0.63,0.65,476.496337890625,11.676354899261112,342.70561491372354,,,0.8660254037844387,-0.49999999999999983,-0.29728130730255875,0.9547899372786046,,0,0.65,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004312,NAG_25.72341_94.49837,Nagaland,2016-04-07,25.723406881557672,94.49837019820876,0,background_control,3.0,12.6,23.119999999999997,46.5,66.98,,7.29,0.71,0.68,0.7085714285714285,929.335205078125,31.682612402951214,351.276918678434,,,0.8660254037844387,-0.49999999999999983,-0.15165901783904642,0.9884328719281325,,0,0.71,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004313,NAG_25.86296_95.00695,Nagaland,2016-04-07,25.862956168229278,95.00695419206457,0,background_control,5.3,22.630000000000003,30.46,54.8,79.72,,11.97,0.77,0.75,0.76,2630.141357421875,12.386085180851003,135.6817447064579,0.508585445625511,0.25831202046035806,0.8660254037844387,-0.49999999999999983,0.698643280401925,-0.715470171809585,,0,0.77,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004314,NAG_26.47325_94.66003,Nagaland,2016-04-07,26.473246568355727,94.66003217037962,0,background_control,6.87,24.94,28.7,55.22,86.05,,12.47,0.7,0.66,0.6828571428571429,697.338134765625,30.74700900648325,62.09030368116356,,,0.8660254037844387,-0.49999999999999983,0.8836864284129394,0.4680793695932165,,0,0.7,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004315,NAG_26.50039_95.04981,Nagaland,2016-04-07,26.500386961324374,95.04981360680857,0,background_control,9.63,34.6,38.92,63.94,97.28,,14.54,0.79,0.73,0.7614285714285715,1431.083984375,29.546120053382666,117.98333419803498,,,0.8660254037844387,-0.49999999999999983,0.8830841121618577,-0.4692147172108986,,0,0.79,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
S0004316,TRI_23.49995_91.51127,Tripura,2016-04-07,23.499946854626472,91.51127151102025,0,background_control,0.42,5.62,82.89,147.12000000000003,173.66000000000003,,27.3,0.57,0.56,0.6342857142857143,55.29146957397461,1.409493876179266,282.8215945484155,,,0.8660254037844387,-0.49999999999999983,-0.9750657843112932,0.22191601173732947,,0,0.57,2026-09-10 15:01:22.035342+00:00,2026-09-10 15:02:14.575286+00:00
